user_id,inquiry_time,category,content,is_price_complaint
tb_7295043,2023-02-07 12:29:59,赠品活动,我就问下，下单这一套送什么试色卡！,False
tb_3296592,2023-02-10 13:45:59,价格咨询,亲，帮我算一下，囤2支平均一支多少钱不,False
tb_2937646,2023-02-10 07:33:24,我要投诉,麻烦问下，这是店大欺客吗！,False
tb_4058973,2023-02-09 08:12:36,价格咨询,那个，我是老粉了，能少点不？？,False
tb_2353679,2023-02-08 18:28:14,色号推荐,我想问下我是大干皮，求种草个日常的颜色阿,False
tb_7865976,2023-02-08 04:27:06,活动咨询,我说情人节是几号出活动价阿,False
tb_4585746,2023-02-11 11:26:49,退款售后,后悔了想退掉,False
tb_2698132,2023-02-11 03:49:40,有包装盒吗,嗨，配不配节日礼盒呀呀,False
tb_3958682,2023-02-09 05:20:44,物流进度,那个，能联系物流员派送吗吗,False
tb_9058114,2023-02-11 06:34:55,我要投诉,你好，这是店大欺客吗呀,False
tb_3328844,2023-02-13 22:08:19,有包装盒吗,快递那么暴力，你们发爱心礼盒会盒子别压坏了吧呗,False
tb_8657886,2023-02-09 03:17:15,下单前咨询,您好，如果不喜欢能退吗...,False
tb_4307222,2023-02-12 08:15:59,质地与妆效,是哑光还是镜面阿,False
tb_8726705,2023-02-13 12:11:09,发货时效,在吗？立刻拍下多会儿能寄出？？,False
tb_2317981,2023-02-11 21:23:48,发货时效,四川发货慢吗,False
tb_1598659,2023-02-08 03:19:10,色号推荐,客官，明天要相亲，有没有合适的推荐...,False
tb_5767828,2023-02-12 08:48:24,发货时效,内蒙古多久能收到？,False
tb_6831615,2023-02-07 16:02:07,售后进度,只退了一部分的钱，还有运费呢？,False
tb_3647940,2023-02-07 11:51:45,活动咨询,在么什么时候有促销阿,False
tb_7096914,2023-02-14 13:15:33,地址修改,可以改成驿站自提吗？...,False
tb_6178374,2023-02-08 01:06:42,破损漏液,管身碎了，怎么处理,False
tb_4357439,2023-02-10 07:49:24,活动咨询,在么马上拍算不算活动的优惠！,False
tb_4415775,2023-02-13 23:01:50,质地与妆效,涂上去会不会很拔干？,False
tb_5929769,2023-02-08 13:22:43,赠品活动,在么能换成美妆蛋可以吗吗,False
tb_6342308,2023-02-13 18:05:04,地址修改,发出了还能修改吗？ ,False
tb_5593379,2023-02-12 01:06:50,售后进度,退货显示签收了，为什么还没退款？,False
tb_4244681,2023-02-11 09:33:49,物流进度,我说，这也太慢了吧呀,False
tb_3024948,2023-02-10 05:19:26,会员权益,我说会员有啥福利呀,False
tb_3858900,2023-02-09 15:24:05,订单修改,我想把豆沙色换成梅子酒,False
tb_4730790,2023-02-10 03:40:15,色号推荐,去情人节，想涂个提气色点的呗❓,False
tb_4210115,2023-02-11 02:31:14,库存与补货,在么补货踢我...❓,False
tb_5366668,2023-02-08 04:31:31,赠品活动,我说囤三只送什么托特包...,False
tb_3085626,2023-02-08 06:40:38,色号推荐,面试，Ruby会不会太有攻击性？？,False
tb_8275445,2023-02-14 15:48:13,物流进度,单子到哪一步了？,False
tb_8595692,2023-02-11 17:55:02,活动咨询,在么情人节多会儿出活动价呢,False
tb_7030055,2023-02-09 04:16:46,活动咨询,嗨，情人节怎么玩...,False
tb_2877625,2023-02-10 06:18:19,色号推荐,在吗？情人节，后妈色会不会太有攻击性吗💖,False
tb_1109838,2023-02-13 14:22:56,物流进度,到哪里了？我看不到单子更新,False
tb_4100900,2023-02-11 18:15:37,下单前咨询,送人的，有没有那种看起来很贵的包装？,True
tb_4080847,2023-02-11 11:46:34,发货时效,亲，现在拍下几点能动不,False
tb_5913667,2023-02-09 00:26:57,我要投诉,麻烦问下，如果不处理我就给差评了,False
tb_2274518,2023-02-10 03:54:31,有包装盒吗,您好，麻烦盒子别压坏了，千万别搞砸了我的情人节活动惊喜呢,False
tb_9742002,2023-02-10 09:39:34,赠品活动,您好，拍下这一套送什么礼品...,False
tb_6727171,2023-02-12 01:56:13,活动咨询,我说现在已经开始促销了吗不,False
tb_6975719,2023-02-08 23:53:44,发票与支付,您好，开发票吗吗,False
tb_1746087,2023-02-08 19:48:37,库存与补货,这个什么时候有货呀？,False
tb_2760713,2023-02-09 15:06:39,活动咨询,你好，你们这大促优惠怎么领啊，真麻烦...,False
tb_1314247,2023-02-09 02:02:35,赠品活动,您好，节日活动有什么手拎包...,False
tb_2407330,2023-02-13 00:44:08,赠品活动,您好，李佳琦直播间和店铺的托特包一样吗呗,False
tb_6784028,2023-02-11 16:45:33,发货时效,我说发到苏州大概要几号...,False
tb_1491286,2023-02-13 15:58:15,物流进度,货怎么好几天没动静,False
tb_9881373,2023-02-11 02:17:00,色号推荐,我想问下我是黄黑皮，求安利个日常的颜色不,False
tb_7016407,2023-02-10 04:32:29,色号推荐,黄皮涂奶茶色会不会显老气？,False
tb_4590203,2023-02-11 20:50:10,赠品活动,嗨，活动大促期间送什么试用装呗,False
tb_1770798,2023-02-08 02:55:06,物流进度,我说物流卡在广州好几天了！,False
tb_2793196,2023-02-10 04:30:36,持久与沾杯,去游泳防水吗？,False
tb_9249130,2023-02-14 02:02:28,色号推荐,亲，明天要相亲，有没有合适的介绍...,False
tb_4889554,2023-02-14 14:54:55,会员权益,亲，怎么入会...,False
tb_1819880,2023-02-12 20:34:08,售后进度,退货寄回去了，什么时候退钱？,False
tb_7378066,2023-02-09 11:26:49,优惠规则,嗨，怎么拍最划算，我想买这个套餐呗,False
tb_8373246,2023-02-12 19:41:49,售后进度,财务什么时候审核呀？,False
tb_4494697,2023-02-09 16:34:39,赠品活动,亲，弄3只送什么手拎包？？,False
tb_2981842,2023-02-12 03:30:02,优惠规则,那个，满330-90可以用在不同的颜色上吗？？,False
tb_7273308,2023-02-07 21:55:35,色号推荐,我想问下出门涂什么颜色比较好，不要太夸张吗,False
tb_4785191,2023-02-11 11:08:23,物流进度,我想问下物流卡在四川好几天了吗😳,False
tb_3316508,2023-02-07 01:35:06,库存与补货,在吗？405几点有货...,False
tb_6928395,2023-02-12 02:14:03,活动咨询,我说大促怎么玩...🌹,False
tb_5619991,2023-02-10 09:17:45,价格咨询,我想问下会员费用是多少呀！,False
tb_2240201,2023-02-14 03:38:19,发货时效,深圳发货会不会延迟,False
tb_4582391,2023-02-07 11:15:02,订单修改,给我把胡萝卜色换成后妈色,False
tb_9654170,2023-02-12 19:52:14,价格咨询,在吗？加上运费一共多少米不🤝,False
tb_4772089,2023-02-09 06:10:29,物流进度,物流显示揽收是什么意思？,False
tb_2577698,2023-02-10 08:45:21,有包装盒吗,您好，现在买发的是不是过节的包装吗😣,False
tb_8563739,2023-02-09 21:43:57,价格咨询,你好，会员是不是更便宜阿,False
tb_1677036,2023-02-11 18:59:00,物流进度,在吗？运输中是到哪了？,False
tb_1335645,2023-02-08 16:28:04,色号推荐,麻烦问下，听说白桃乌龙是断货王，白皮能驾驭吗呢,False
tb_6776856,2023-02-12 11:35:05,色号推荐,在么带妆能涂草莓红吗不❓,False
tb_8416102,2023-02-14 16:26:57,会员权益,你好，怎么入会吗,False
tb_5902848,2023-02-12 15:58:27,赠品活动,亲，这个有美妆蛋送吗呢,False
tb_1286024,2023-02-12 23:24:12,活动咨询,有没有聚划算活动不❓,False
tb_5635647,2023-02-10 11:28:29,色号推荐,我想问下我是大干皮，求介绍个显白的颜色？,False
tb_3625718,2023-02-07 12:41:44,价格异常,这个价格怎么算出来的,True
tb_1155894,2023-02-12 18:10:36,赠品活动,主播那里和店铺的mini唇釉一样吗？？,False
tb_9795201,2023-02-14 20:30:41,赠品活动,您好，大促有送小样吗呗👀,False
tb_1756019,2023-02-12 08:41:12,发货时效,内蒙古可以当天发货吗？,False
tb_8962995,2023-02-10 06:53:50,赠品活动,那个，买几支才有托特包拿呀,False
tb_7113642,2023-02-10 06:06:34,色号推荐,你好，相亲涂奶茶色会不会太红了！,False
tb_8146012,2023-02-08 05:26:40,售后进度,退款进度到哪一步了,False
tb_6405261,2023-02-10 03:24:59,发货时效,在么能不能加急寄出，我要送人的吗,False
tb_6401190,2023-02-10 14:08:21,价格咨询,嗨，一支后妈色最后多少钱是多少吗,False
tb_4714265,2023-02-11 05:44:51,色号推荐,您好，有没有那种纯欲风的颜色不💋,False
tb_2695097,2023-02-13 17:47:06,价格咨询,我想问下为什么显示的米和到手价不一样？？,False
tb_4308720,2023-02-08 20:49:06,成分安全,有没有酒精？我怕辣嘴巴,False
tb_9490042,2023-02-07 02:26:57,活动咨询,在吗？马上拍能享受活动的优惠吗吗,False
tb_8463277,2023-02-13 13:35:30,色号推荐,亲，不知道老妈喜欢什么颜色，有没有自然的...,False
tb_9617941,2023-02-14 13:47:50,有包装盒吗,我说可以帮我写张贺卡吗，我想给女神一个惊喜呢,False
tb_2576308,2023-02-07 11:17:46,色号推荐,麻烦问下，浅唇涂梅子酒会不会显老气呗,False
tb_3243242,2023-02-10 05:37:36,活动咨询,客官，最近是几号结束不,False
tb_6719419,2023-02-13 19:23:10,赠品活动,我想问下满减和赠品能一起享受吗！,False
tb_3506223,2023-02-08 19:07:11,地址修改,我要改电话号码！！,False
tb_2767801,2023-02-13 05:56:47,物流进度,物流卡住不动了,False
tb_7011720,2023-02-07 05:47:11,持久与沾杯,掉色之后会斑驳吗？,False
tb_1644433,2023-02-10 20:44:54,地址修改,能帮我拦截一下改地址吗,False
tb_4301339,2023-02-09 20:34:16,赠品活动,李佳琦直播间说送美妆蛋，这里送吗！,False
tb_2640743,2023-02-09 13:42:41,活动咨询,客官，最近持续几天呀呢,False
tb_7063877,2023-02-08 18:11:57,持久与沾杯,需不需要带出门补涂？,False
tb_1495979,2023-02-09 20:59:26,赠品活动,麻烦问下，大促大促期间送什么试色卡呀,False
tb_5078842,2023-02-14 04:00:13,有包装盒吗,麻烦问下，过节送对象的，有那个节日礼盒吗！😊,False
tb_8668879,2023-02-11 16:05:44,价格咨询,我说有没有那种两支装的套餐钱...🤝,False
tb_8175081,2023-02-14 05:12:59,物流进度,您好，单子卡在佛山好几天了呀,False
tb_5332170,2023-02-12 13:45:28,赠品缺失,您好，没收到爱心唇膏？？😡,False
tb_9887579,2023-02-08 02:01:54,库存与补货,现在还有库存吗？,False
tb_9864471,2023-02-13 11:45:21,色号推荐,在吗？有没有那种纯欲风的颜色...,False
tb_4994638,2023-02-07 20:21:41,发货时效,发到成都大概要好久呢,False
tb_1989863,2023-02-10 08:18:43,色号推荐,客官，送给老婆拍下哪个色号百搭不踩雷！,False
tb_8599961,2023-02-12 03:58:23,赠品活动,麻烦问下，凑够多少才有mini唇釉拿！,False
tb_4611742,2023-02-12 14:05:11,色号推荐,在吗？听说后妈色是断货王，黄皮能驾驭吗吗😳,False
tb_6655064,2023-02-13 12:09:03,物流进度,到成都的快递，帮我催一下单子，太慢了,False
tb_4380462,2023-02-13 17:59:11,发货时效,佛山今天下单能今天发吗？,False
tb_4725894,2023-02-12 20:03:01,物流进度,我说货卡在深圳好几天了呀,False
tb_5467807,2023-02-14 08:24:36,发货时效,麻烦问下，不早说发圆通，那我能拿到吗...,False
tb_9595054,2023-02-10 08:17:06,价格异常,买两件不是更便宜吗？,False
tb_6662548,2023-02-13 00:57:32,色号推荐,嗨，我是黄黑皮，求安利个日常的颜色？,False
tb_3331675,2023-02-09 07:30:44,会员权益,在么怎么入会呗,False
tb_7335231,2023-02-12 04:41:06,物流进度,到广州的快递，帮我催一下物流，太慢了,False
tb_4171737,2023-02-09 01:56:12,成分安全,有没有酒精？我怕辣嘴巴,False
tb_7222395,2023-02-08 02:22:45,物流进度,您好，，这也太慢了吧呗,False
tb_4295630,2023-02-07 00:01:04,赠品活动,那个，弄 2 支 是送 2 个 手拎包 吗！,False
tb_7941367,2023-02-08 04:48:21,发货时效,我是急单，深圳能不能今天发？,False
tb_2543483,2023-02-07 17:00:14,发货时效,广州几天可以到？,False
tb_4664981,2023-02-13 19:29:17,赠品活动,嗨，美妆蛋数量有限制吗？？💖,False
tb_1938628,2023-02-13 02:47:05,有包装盒吗,你好，如果限定包装压坏了能补发吗，我是准备送礼呢,False
tb_2994029,2023-02-07 23:00:47,优惠规则,客官，系统是不是出bug了，红包显示不可用呢,False
tb_1793981,2023-02-10 13:12:54,有包装盒吗,那个，给女朋友买的，包装太简陋我拿不出手阿,False
tb_4460110,2023-02-12 01:51:23,有包装盒吗,我就问下，麻烦包严实点，千万别搞砸了我的2.14惊喜呢,False
tb_2038897,2023-02-08 18:10:12,色号推荐,我就问下，想要显白一点的，选车厘子还是奶茶色呗,False
tb_6532261,2023-02-07 12:53:09,价格异常,我自己算的和你们不一样👀,False
tb_9669642,2023-02-10 21:27:12,发货时效,我想问下不早说发韵达，那我能拿到吗阿,False
tb_2947678,2023-02-14 06:42:14,优惠规则,在吗？津贴在哪领！,False
tb_2772999,2023-02-13 13:15:10,地址修改,您好，填错地址了？,False
tb_2738437,2023-02-10 23:59:15,质地与妆效,是丝绒质地吗？像泥巴那种,False
tb_7442072,2023-02-13 04:29:50,赠品缺失,少发了一个小样！！,False
tb_7850156,2023-02-07 06:04:17,持久与沾杯,掉色之后会斑驳吗？,False
tb_3277854,2023-02-09 14:53:38,活动咨询,麻烦问下，几点有百亿补贴不,False
tb_4604836,2023-02-13 09:36:01,活动咨询,那个，双十二买是不是更便宜不,False
tb_2523624,2023-02-09 12:20:46,破损漏液,刷头是断的，根本没法用,False
tb_1921514,2023-02-11 19:01:44,成分安全,小孩跳舞演出可以用这个吗？,False
tb_3509682,2023-02-08 05:50:28,会员权益,入会有什么礼包吗？??,False
tb_9693439,2023-02-10 18:46:16,色号推荐,那个，嘴唇偏深，涂南瓜色会不会显脏...,False
tb_6283583,2023-02-10 01:41:12,赠品活动,你好，马上拍有送美妆蛋吗不💄,False
tb_3458982,2023-02-12 17:00:13,活动咨询,那个，目前囤算不算最近的优惠...,False
tb_8194531,2023-02-14 20:35:59,活动咨询,我说活动持续几天呀呗,False
tb_1358813,2023-02-14 20:40:30,发货时效,我在杭州，多久能到？,False
tb_2936545,2023-02-07 19:49:08,优惠规则,我说满220件55元怎么用！,True
tb_2925215,2023-02-11 14:34:17,物流进度,我说运输中是到哪了？,False
tb_5432570,2023-02-09 13:54:34,活动咨询,那个，马上囤算不算活动的优惠吗,False
tb_9621602,2023-02-13 11:59:55,质量问题,质地很奇怪，全是结块,False
tb_9953757,2023-02-10 02:32:15,赠品活动,买几支才有化妆棉拿呢,False
tb_3519103,2023-02-10 08:46:56,色号推荐,我想问下求推荐一个适合面试涂的颜色呢,False
tb_6305916,2023-02-13 19:56:40,赠品活动,嗨，囤 2 支 是送 2 个 化妆棉 吗阿,False
tb_9631414,2023-02-08 01:13:40,物流进度,帮我查一下货，太慢了呗,False
tb_3398115,2023-02-09 11:03:38,赠品活动,客官，试色卡数量有限制吗呗,False
tb_7941094,2023-02-09 19:52:32,有包装盒吗,那个，买这个里面包含钻石礼袋吗阿🌹,False
tb_3199492,2023-02-12 22:29:19,物流进度,到上海的快递，帮我催一下货，太慢了,False
tb_2589878,2023-02-07 20:24:50,退款售后,退款流程是怎样的,False
tb_2275899,2023-02-14 22:22:32,优惠规则,在吗？可以和平台的情人节代金券同时享受吗！,False
tb_2766371,2023-02-10 02:09:00,活动咨询,客官，这个大促什么时候开始呗,False
tb_6127053,2023-02-12 15:38:08,有包装盒吗,那个，我是拿来送人的，能不能帮我包好看点呀,False
tb_1645023,2023-02-13 03:47:43,色号推荐,我想问下想送给小姨，梅子酒合适吗不,False
tb_4003919,2023-02-14 22:28:51,色号推荐,我说有没有适合大干皮的本命色号阿,False
tb_3582069,2023-02-07 17:44:26,色号推荐,我想问下送给女友下单哪个色号日常吗💖,False
tb_1853146,2023-02-13 19:29:44,活动咨询,情人节和平时哪个更便宜多不,False
tb_6265893,2023-02-14 12:51:22,价格咨询,我就问下，小红书买是不是更少！,False
tb_1111552,2023-02-12 11:40:56,持久与沾杯,喝水沾杯严重吗？,False
tb_3687679,2023-02-13 23:58:27,赠品活动,在吗？化妆棉是不是随机发颜色的呀,False
tb_3690843,2023-02-12 07:59:54,色号推荐,嗨，南瓜色适合白皮吗，还是只有白皮能涂呀,False
tb_8315317,2023-02-14 23:47:27,物流进度,包裹一直没更新,False
tb_9662119,2023-02-14 08:05:28,有包装盒吗,我就问下，有没有那种情人节活动专门的爱心礼袋呗,False
tb_7998300,2023-02-11 13:12:54,赠品活动,那个，能送两个菜篮子吗呀,False
tb_3150240,2023-02-08 08:00:22,订单修改,在么我想换个色？？,False
tb_1130758,2023-02-14 18:11:53,物流进度,我说快递卡在四川好几天了，怎么回事呀,False
tb_6692413,2023-02-14 15:28:12,物流进度,发到苏州居然要这么久,False
tb_1445458,2023-02-14 17:58:28,成分安全,我是过敏体质，这个安全吗,False
tb_3320064,2023-02-14 06:29:19,使用方法,能不能用来当腮红用？,False
tb_3779613,2023-02-11 09:57:58,下单前咨询,现在拍下能发货吗？,False
tb_8438543,2023-02-10 08:34:25,赠品缺失,说好送的怎么没给？骗人吗？,False
tb_4872363,2023-02-13 11:04:30,发货时效,我想问下这会儿拍下多会儿能出库！,False
tb_2672411,2023-02-13 03:59:24,持久与沾杯,掉色之后会斑驳吗？,False
tb_9869160,2023-02-14 02:08:49,发货时效,我在苏州，多久能到？,False
tb_7867136,2023-02-14 11:53:58,物流进度,怎么看不到货信息？,False
tb_9271513,2023-02-14 18:32:50,发货时效,单子哪个仓库发？,False
tb_1394757,2023-02-10 04:20:02,物流进度,在么是不是丢件了？几点能到吗,False
tb_4770282,2023-02-11 22:21:10,色号推荐,嗨，约会，斩男色会不会太有攻击性...,False
tb_4966372,2023-02-08 22:11:51,有包装盒吗,给女神买的，包装太简陋我拿不出手呗,False
tb_2384532,2023-02-13 00:24:20,活动咨询,您好，平时买是不是更少吗,False
tb_9069363,2023-02-10 10:29:48,发货时效,货最快什么时候能到？🙄,False
tb_2758070,2023-02-08 21:11:23,色号推荐,麻烦问下，日常妆能涂草莓红吗...,False
tb_8693032,2023-02-08 23:32:30,活动咨询,我想问下情人节持续几天呀？？,False
tb_7555808,2023-02-11 22:43:23,物流进度,怎么看不到包裹信息？🥺,False
tb_4157049,2023-02-14 23:21:42,有包装盒吗,我送人的，千万别放价格单啊吗,True
tb_6987903,2023-02-11 20:40:26,赠品活动,那个，可以多给点赠品吗！,False
tb_3025257,2023-02-13 23:56:53,有包装盒吗,麻烦问下，有空白卡片吗，我想自己塞张卡片...,False
tb_4618791,2023-02-12 21:17:06,发货时效,麻烦问下，发到内蒙古大概要好久？,False
tb_8968980,2023-02-07 09:44:56,物流进度,麻烦帮我催一下货,False
tb_6192755,2023-02-14 15:36:49,其他咨询,发错表情了不好意思🆗,False
tb_4142309,2023-02-08 06:55:55,色号推荐,你好，嘴唇偏深，涂草莓红会不会显脏...,False
tb_3916720,2023-02-07 10:54:45,物流进度,快递显示揽收是什么意思？,False
tb_7661390,2023-02-11 04:40:24,价格异常,套装怎么比单买还贵？,True
tb_9216463,2023-02-11 02:34:21,有包装盒吗,那个，可以帮我写张贺卡吗，我想给女神一个惊喜...,False
tb_8606289,2023-02-14 19:18:47,有包装盒吗,我想问下记得别放清单，我是直接寄给女朋友的吗,False
tb_7772241,2023-02-14 03:22:14,发货时效,杭州多久可以发出？,False
tb_8648750,2023-02-09 15:08:48,赠品缺失,赠品没收到怎么办？折现吗？,False
tb_2268289,2023-02-08 19:58:48,质量问题,和详情页不一样，这也太丑了,False
tb_7113909,2023-02-11 04:17:14,价格异常,套装怎么比单买还贵？,True
tb_5161836,2023-02-08 16:23:57,成分安全,味道这么香是不是加了很多香精？,False
tb_5144195,2023-02-09 15:23:15,商品咨询,色号是印在底部的吗？,False
tb_4003035,2023-02-12 11:34:20,物流进度,怎么还没到成都啊？,False
tb_8771504,2023-02-09 23:45:43,发货时效,我就问下，情人节前我能收到物流吗阿,False
tb_8685626,2023-02-09 06:37:08,发货时效,内蒙古几天可以到？,False
tb_4287859,2023-02-14 16:44:12,活动咨询,在么现在已经开始打折了吗...,False
tb_8839372,2023-02-09 02:02:08,物流进度,你好，是不是丢件了？好久能到阿,False
tb_8703366,2023-02-13 23:14:35,色号推荐,在吗？日常通勤涂梅子酒会不会太红了不,False
tb_9379605,2023-02-09 04:31:38,有包装盒吗,亲，有没有那种过节专门的爱心礼袋呀💄,False
tb_7778489,2023-02-11 12:21:15,价格咨询,那个，能不能打个折呢,False
tb_7985841,2023-02-07 06:49:25,其他咨询,....,False
tb_7035749,2023-02-11 21:16:38,色号推荐,亲，豆沙色适合橄榄皮吗，还是只有白皮能涂呢,False
tb_7479112,2023-02-11 18:02:18,色号推荐,客官，不知道老婆喜欢什么颜色，有没有日常的呢,False
tb_8979334,2023-02-14 22:17:05,活动咨询,在么限时抢购怎么参加阿,False
tb_3815970,2023-02-11 13:06:12,有包装盒吗,情人节活动送女朋友的，有那个钻石礼袋吗呀,False
tb_3357394,2023-02-13 08:03:26,发票与支付,客官，能分期吗呢,False
tb_7617320,2023-02-10 13:43:08,色号推荐,我想问下黄皮涂奶茶色会不会显老气呀,False
tb_7645784,2023-02-09 11:56:59,会员积分,积分能兑换什么？,False
tb_4577768,2023-02-12 10:41:47,商品咨询,刷头是什么形状的？好勾勒唇形吗？,False
tb_2342911,2023-02-07 14:47:02,发货时效,北京多久可以发出？,False
tb_2052941,2023-02-10 04:46:28,下单前咨询,我想买个显白的，斩男色行吗？,False
tb_8191158,2023-02-08 06:35:09,色号推荐,我就问下，参加婚礼涂什么颜色比较好，不要太夸张...💋,False
tb_7641582,2023-02-10 02:13:11,赠品缺失,为了赠品才买的，结果没发，我很生气,False
tb_6560387,2023-02-14 01:31:10,发货时效,发到杭州要多久？🤔,False
tb_5331362,2023-02-08 14:06:37,发货时效,苏州拍下多久能发？,False
tb_6402548,2023-02-09 21:14:19,色号推荐,在吗？送给爱人弄哪个色号温柔阿🧐,False
tb_8623166,2023-02-07 11:57:52,地址修改,收件人信息填错了...,False
tb_4343845,2023-02-08 06:42:35,色号推荐,客官，听说白桃乌龙是断货王，黄黑皮能驾驭吗吗,False
tb_8196564,2023-02-14 18:45:06,退款售后,后悔了想退掉,False
tb_1217347,2023-02-13 06:04:09,色号推荐,我说斩男色适合冷白皮吗，还是只有白皮能涂呢,False
tb_3940715,2023-02-10 12:03:58,售后进度,钱退到哪了？支付宝还是银行卡？,False
tb_8658160,2023-02-09 14:27:58,地址修改,发出了还能修改吗？...,False
tb_3583352,2023-02-11 16:22:13,有包装盒吗,在吗？有没有那种过节专门的钻石礼袋...,False
tb_8962151,2023-02-14 09:39:20,物流进度,您好，运输中是到哪了？,False
tb_8229294,2023-02-11 19:58:48,有包装盒吗,客官，记得别放价格单，我是直接寄给女朋友的...,True
tb_3319869,2023-02-14 20:35:56,赠品活动,这个有首饰盒送吗呢,False
tb_6801130,2023-02-08 11:59:27,成分安全,含有防腐剂吗？,False
tb_8873143,2023-02-11 12:14:40,质地与妆效,那个，拔干吗阿,False
tb_1732248,2023-02-14 11:36:20,物流进度,嗨，货卡在佛山好几天了呢,False
tb_1444645,2023-02-13 11:16:37,色号推荐,您好，送给女友拍哪个色号气场全开呢,False
tb_3350644,2023-02-14 19:01:21,赠品活动,麻烦问下，马上拍有送小样吗不,False
tb_5621953,2023-02-12 21:48:23,色号推荐,在吗？不知道女友喜欢什么颜色，有没有气场全开的吗,False
tb_6290921,2023-02-07 02:06:36,色号推荐,那个，梅子酒适合浅唇吗，还是只有白皮能涂呢,False
tb_3928056,2023-02-08 05:37:06,价格咨询,我说是不是先涨价再降价的套路呀呢,False
tb_9786868,2023-02-11 11:16:18,商品咨询,刷头是什么形状的？好勾勒唇形吗？,False
tb_3204791,2023-02-07 00:24:11,色号推荐,您好，我是典型的黄皮，涂烂番茄色会不会显黑不,False
tb_4039090,2023-02-14 06:40:04,物流进度,快递怎么好几天没动静,False
tb_2282606,2023-02-11 14:29:17,有包装盒吗,亲，实物包装有图片上那么显贵吗呀,True
tb_4384729,2023-02-12 14:32:00,活动咨询,我说怎么参加这个促销？？,False
tb_4390580,2023-02-10 15:34:58,发货时效,重庆今天下单能今天发吗？,False
tb_7639849,2023-02-10 23:31:50,活动咨询,我就问下，好久开始百亿补贴阿,False
tb_9654962,2023-02-09 00:23:32,色号推荐,我说纠结死我了，Cherry和后妈色，浅唇怎么选呢,False
tb_7305573,2023-02-10 08:45:07,有包装盒吗,在吗？当礼物送的，给我盒子别压坏了，是礼物？？,False
tb_7358500,2023-02-13 08:25:00,发货时效,我就问下，大促期间动会不会特别慢？？🙏,False
tb_3442544,2023-02-07 04:20:06,我要投诉,我说你们这是店大欺客吗？,False
tb_9704449,2023-02-07 00:59:34,发票与支付,嗨，能分期吗！,False
tb_6166135,2023-02-13 13:51:58,价格咨询,你好，为什么你家米比代购那贵这么多阿,True
tb_2797632,2023-02-13 09:37:47,物流进度,怎么看不到快递信息？,False
tb_5880581,2023-02-11 10:40:39,退款售后,退了多久能收到钱？,False
tb_9334495,2023-02-08 12:06:29,活动咨询,我想问下现在已经开始大促了吗阿,False
tb_6697477,2023-02-11 15:31:04,物流进度,发到深圳居然要这么久...🤔,False
tb_9304037,2023-02-10 22:52:00,物流进度,嗨，派送中大概多久能到？,False
tb_5256690,2023-02-12 05:26:37,会员权益,怎么入会不,False
tb_2153408,2023-02-11 06:15:17,赠品活动,您好，能不能多给点笔记本呗,False
tb_7901634,2023-02-10 03:20:46,色号推荐,我就问下，想要自然一点的，选草莓红还是后妈色...,False
tb_4317476,2023-02-09 10:28:21,售后进度,拦截成功了吗？钱什么时候回？,False
tb_1431668,2023-02-10 10:09:06,物流进度,现在物流到哪了？💔,False
tb_7626571,2023-02-09 03:28:41,有包装盒吗,您好，快递那么暴力，你们发节日礼盒会包严实点吧...🥺,False
tb_6719239,2023-02-07 08:26:38,赠品活动,这会儿弄送什么托特包阿,False
tb_5410710,2023-02-10 17:50:36,活动咨询,在吗？目前拍能享受大促的优惠吗？？,False
tb_9124418,2023-02-13 22:00:43,地址修改,电话写错了，能改一下吗？真的,False
tb_6662796,2023-02-07 00:31:22,有包装盒吗,那个，麻烦加点防震的，千万别搞砸了我的过节惊喜不,False
tb_5974061,2023-02-14 09:51:17,赠品活动,嗨，立刻弄送什么福利阿,False
tb_4541459,2023-02-12 07:15:38,成分安全,含有防腐剂吗？,False
tb_4392042,2023-02-10 08:31:09,活动咨询,亲，双12买是不是更低呢,False
tb_2644521,2023-02-11 15:40:56,赠品活动,3支送什么菜篮子不,False
tb_3357445,2023-02-12 10:33:46,赠品活动,客官，能送两个东西吗阿,False
tb_4795676,2023-02-09 01:48:44,色号推荐,麻烦问下，砖红和斩男色哪个红调更重一点呀,False
tb_1361586,2023-02-07 10:10:34,赠品缺失,说好送的怎么没给？骗人吗？,False
tb_2343918,2023-02-09 13:48:20,赠品缺失,为了赠品才买的，结果没发，我很生气真的,False
tb_1974249,2023-02-10 18:43:57,有包装盒吗,那个，记得千万别放发货单，我是直接寄给女神的呀,False
tb_3573938,2023-02-14 11:48:39,持久与沾杯,麻烦问下，掉色吗...,False
tb_2106203,2023-02-08 23:30:12,优惠规则,那个，你们这满减规则太绕了，看晕了呢,False
tb_5373847,2023-02-12 01:00:39,优惠规则,在吗？不同颜色一起拍还能参加满赠吗呗📦,False
tb_9459797,2023-02-11 11:30:47,有包装盒吗,嗨，情人节活动送女神的，有那个钻石礼盒吗不,False
tb_3766146,2023-02-14 07:32:36,物流进度,怎么看不到货信息？,False
tb_9723608,2023-02-08 13:53:17,有包装盒吗,麻烦问下，记得千万别放发货单，我是直接寄给女神的吗,False
tb_9205523,2023-02-08 00:29:31,发货时效,深圳发货会不会延迟？,False
tb_6205697,2023-02-08 21:59:08,价格咨询,亲，现在是最近最低价格吗吗,True
tb_9536990,2023-02-10 03:16:22,色号推荐,听说后妈色是断货王，黄皮能驾驭吗吗,False
